ID_MISSION;ID_PERSONNEL;NOM_PERSONNEL;PRENOM_PERSONNEL;DATE_MISSION;TYPE_MISSION;VILLE_DEPART;PAYS_DEPART;VILLE_DESTINATION;PAYS_DESTINATION;TRANSPORT;ALLER_RETOUR
LA_202405200;KeyPers_LA_1230336;Name336;FistName336;2024-05-20 09:26:39;Business Meeting;Los Angeles;USA;Pekin;China;Avion;oui
LA_202405201;KeyPers_LA_1231520;Name1520;FistName1520;2024-05-20 22:41:20;Business Meeting;Los Angeles;USA;Rabat;Maroc;Avion;oui
LA_202405202;KeyPers_LA_1232657;Name2657;FistName2657;2024-05-20 04:35:26;Vocational Training;Los Angeles;USA;London;England;Avion;oui
LA_202405203;KeyPers_LA_1232744;Name2744;FistName2744;2024-05-20 03:44:32;Team Meeting;Los Angeles;USA;Melbourne;Australia;Avion;oui
LA_202405204;KeyPers_LA_1231836;Name1836;FistName1836;2024-05-20 15:16:21;Conference;Los Angeles;USA;Rabat;Maroc;Avion;non
LA_202405205;KeyPers_LA_1230693;Name693;FistName693;2024-05-20 14:59:56;Business Meeting;Los Angeles;USA;Auckland;New Zealand;Avion;oui
LA_202405206;KeyPers_LA_1230230;Name230;FistName230;2024-05-20 13:15:30;Business Meeting;Los Angeles;USA;Lima;Peru;Avion;oui
LA_202405207;KeyPers_LA_1231474;Name1474;FistName1474;2024-05-20 17:19:55;Development;Los Angeles;USA;Lille;France;Avion;oui
LA_202405208;KeyPers_LA_1230797;Name797;FistName797;2024-05-20 17:57:22;Development;Los Angeles;USA;Washington;USA;Avion;oui
LA_202405209;KeyPers_LA_1230135;Name135;FistName135;2024-05-20 05:19:25;Conference;Los Angeles;USA;Melbourne;Australia;Avion;oui
LA_2024052010;KeyPers_LA_1232724;Name2724;FistName2724;2024-05-20 01:32:31;Business Meeting;Los Angeles;USA;Sao Paulo;Brazil;Avion;oui
LA_2024052011;KeyPers_LA_1232885;Name2885;FistName2885;2024-05-20 14:33:04;Business Meeting;Los Angeles;USA;Helsinki;Finlande;Avion;oui
LA_2024052012;KeyPers_LA_1230588;Name588;FistName588;2024-05-20 06:04:10;Conference;Los Angeles;USA;Sidney;Australia;Avion;oui
