ID_MISSION;ID_PERSONNEL;NOM_PERSONNEL;PRENOM_PERSONNEL;DATE_MISSION;TYPE_MISSION;VILLE_DEPART;PAYS_DEPART;VILLE_DESTINATION;PAYS_DESTINATION;TRANSPORT;ALLER_RETOUR
LONDON_202407200;KeyPers_London_1232606;Name2606;FistName2606;2024-07-20 21:01:55;Development;London;England;Bordeaux;France;Avion;non
LONDON_202407201;KeyPers_London_1232931;Name2931;FistName2931;2024-07-20 19:01:16;Business Meeting;London;England;Washington;USA;Avion;oui
LONDON_202407202;KeyPers_London_1232119;Name2119;FistName2119;2024-07-20 19:40:13;Business Meeting;London;England;Oslo;Norvège;Avion;oui
LONDON_202407203;KeyPers_London_1231763;Name1763;FistName1763;2024-07-20 02:41:01;Conference;London;England;London;England;Transports en commun;non
LONDON_202407204;KeyPers_London_1231854;Name1854;FistName1854;2024-07-20 12:20:44;Team Meeting;London;England;Oslo;Norvège;Avion;oui
LONDON_202407205;KeyPers_London_1232136;Name2136;FistName2136;2024-07-20 14:36:27;Team Meeting;London;England;Shanghai;China;Avion;oui
LONDON_202407206;KeyPers_London_1232551;Name2551;FistName2551;2024-07-20 16:40:01;Business Meeting;London;England;New-York;USA;Avion;oui
LONDON_202407207;KeyPers_London_1232867;Name2867;FistName2867;2024-07-20 05:48:55;Team Meeting;London;England;Bogota;Colombia;Avion;oui
LONDON_202407208;KeyPers_London_1234082;Name4082;FistName4082;2024-07-20 12:15:55;Vocational Training;London;England;Lille;France;Avion;oui
LONDON_202407209;KeyPers_London_1230328;Name328;FistName328;2024-07-20 02:57:52;Conference;London;England;Rabat;Maroc;Avion;oui
LONDON_2024072010;KeyPers_London_1233127;Name3127;FistName3127;2024-07-20 03:21:18;Vocational Training;London;England;Oslo;Norvège;Avion;oui
LONDON_2024072011;KeyPers_London_1230417;Name417;FistName417;2024-07-20 16:44:11;Business Meeting;Shanghai;China;Lima;Peru;Avion;oui
LONDON_2024072012;KeyPers_London_1230372;Name372;FistName372;2024-07-20 03:09:39;Vocational Training;Shanghai;China;Sidney;Australia;Avion;oui
LONDON_2024072013;KeyPers_London_1231055;Name1055;FistName1055;2024-07-20 13:49:57;Development;London;England;Rio de Janeiro;Brazil;Avion;oui
